District Name,School Name,UDISE Code,School Management,School Category
GHAZIPUR,M.A.H. INTER COLLEGE,09651701708,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,MADHAV SARASWATI VIDYA MANDIR,09651701311,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,N. N. R. B. GIRLS  I. C.,09651701804,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,NIZAMUDDIN ADARSH INTER COLLEGE,09651700309,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,RADHIKA DEVI UMV - 2032,09651700428,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,RAMDOOT INTERNACTIONAL SCHOOL,09651703417,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,S.A.U.M.V. HATHIKHANA,09651700308,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"S.S.P. I.C. MUFTIPURA, NURUDDINPURA",09651701707,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,SARASWATI  VIDYA MANDIR ,09654103473,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SHAH FAIZ P. SCHOOL MIYAPURA,09651700202,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,SHRI SHANKAR GIRLS INTER COLLEGE,09651704804,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHYAM NRAYAN J. VIDYAPITH U.M.V. SAKLENABAD,09651702505,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SRI RAMDAS ADARSH U.M.V.,09651701303,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,ST. MARYCONVENT SCHOOL GHAZIPUR.,09651701909,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,SWAMI VIVEKA NAND UMV - 1985,09651701915,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,ADARSH BALAK BALIKA H.S. SARHULA,09651002407,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,B.G.B.V.I.C.,09651002109,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,CHANDRA MOHAN RAI UMV NAGSAR (1928),09651009103,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,GOVT. U.M.V. REOTIPUR,09651000130,Department of Education (Government School),Secondary + Higher Secondary (9–12)
GHAZIPUR,HIGH SCHOOL  SUHAWAL,09651003216,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,HRISHIKESH ADARSH U.M.V. AWANTI,09651002208,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,INTER COLLAGE UTAROULI,09651001406,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,INTER COLLEGE SUHAWAL,09651003215,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,NAWALI INTER COLLEGE,09651001313,Government Aided,Primary to Higher Secondary (1–12)
GHAZIPUR,NEHRU VIDYAPEETH .I.C.REOTIPUR,09651000126,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,RAM SURAT SINGH I.C. TARIGHAT,09651003306,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,S T S U M V SUHWAL,09651003222,Government Aided,Upper Primary + Secondary (6–10)
GHAZIPUR,S V S U M V REOTIPUR,09651000138,Government Aided,Upper Primary + Secondary (6–10)
GHAZIPUR,SAMTA PUBLIC SCHOOL,09651004204,Private Unaided Recognized,Upper Primary to Secondary (6–10)
GHAZIPUR,SANT MAN DAS BABA  BALIKA HIGH SCHOOL  SUHWAL,09651003206,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHAHEED VISHWANATH I.C. REOTIPUR,09651000132,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHRI HARI NARAYAN RAI GIRLS I.C. NAGSAR,09651002005,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHRI JAG JEEVAN RAM INTER COLLEGE,09651002004,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHRI MAHADEV SHANTI NIKETAN U.M.V. SARHULA,09651002408,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,SHYAM INTERNATIONAL SCHOOL,09651004708,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,SRI KRISHNA INTER COLLEGE,09651000407,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,U.M.V. BAWARE,09651004504,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,YASODA SHIVKALI BALIKA INTER COLLEGE,09651000131,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,A.   H.   S.  S.  B.  B.,09651607704,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,A.S. INTER COLLEGE,09651603004,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,ADARSH U.M.V. MANGARI,09651602108,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,B  O S V BAHARIYABAD,09651623004,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,B.F.I.C.,09651604005,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,BABA BANWARI LAL INTER COLLEGE,09651601404,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,BABA BHRIGUNATH U M V SADAT GHAZIPUR,09651600507,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,BABA DHANAI YADAV U.M.V. SARSAULI,09651604103,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,BABA GAJADHAR DAS INTER COLLEGE,09651603505,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,BABA GOPI NATH INTER COLLEGE,09651602907,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,BABA MAHADEV U.M.V. KHAJEPUR,09651608904,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,BABA MALURA DIH PRABHAWATI UMV MALURA - 1977,09651608507,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,BAHRUL OLOOM ORIENTAL INTER COLLEGE,09651605907,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,BAIJAL BAGHEL INTER COLLEGE,09651609108,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,BAPU INTER COLLEGE,09651600115,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"BHIMRAO AMBEDKAR I.C. BAIRAKH, TANDA",09651607502,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,BHULLOO YADAV M.H.S.S.,09651614504,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,CHAUDHARY DEVRAM DULARI U.M.V. BABURA,09651606505,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,DR. SIDDHESHWAR NATH I.C. MARDAPUR,09651601403,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,GOVIND INTER COLLEGE,09651600116,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,GOVT. GIRLS I.C. SADAT,09651600113,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
GHAZIPUR,GOVT. U.M.V. MAKHDUMPUR,09651605105,Department of Education (Government School),Secondary + Higher Secondary (9–12)
GHAZIPUR,GUDDI MAHADEV BALAK BALIKA U.M.V. MAHAN PALIWAR,09651606203,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,JANTA INTER COLLEGE,09651603905,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,K.S.A.I.C.,09651605006,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,KAWALDHARI KISHAN U.M.V. BUDHANPUR,09651600504,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,KISAN U.M.V.RANIPUR BHARIYABAD,09651607004,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,LALSA INTERNATIONAL SCHOOL,09651619508,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,LATE MARKANDEY SINGH I.C. RISHTI KHIDIRGANJ,09651610901,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,M.M.S.B.K.YATI VIDYALAY,09651607307,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,MAHA MANDLESHWAR SHRI BHAWANI NANDAN YATI I.C. VRINDABAN HURMUJPUR,09651607204,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,MATA NAGESHWARI U.M.V. SAWAS,09651600704,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,NOOTAN SIKCHA NIKETAN I.C. BHARATPUR,09651604006,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,PAHALWAN BALIRAM U.M.V. RAJENDRANAGAR,09651601908,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,PRABHAWATI RAMCHANDRA U.M.V. UKRAW,09651603005,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,PURVANCHAL I C BRINDAVAN HURMUJPUR,09654103573,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"R S P PUBLIC JUNIOR HIGH SCHOOL, VISHUNPUR JUNARDAR, DHUWARJUN",09651602003,Private Unaided Recognized,Upper Primary to Secondary (6–10)
GHAZIPUR,RAJNARAYAN UMV SALEMPUR BAGHAI,09654103472,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,RAMADHAR SINGH PUBLIC DHILDREN ACADEMY,09651600402,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,S.D.NI.COLLEGE,09651605703,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,S.P.B.G.H.S.S.,09651603205,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,S.S.H.S.S.,09651607602,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SAHID BHAGAT SINGH BABA MURALI I C MAHURSA - 1937,09651605302,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SANT KABIR KRISHI A. U.M.V. BUDHANPUR,09651600503,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SARVODAY I.C. HURMUJPUR,09651607203,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHAHEED CHANDRA SHEKHAR AZAD INTER COLLEGE,09651620110,Government Aided,Primary to Higher Secondary (1–12)
GHAZIPUR,SHAILESH IC HARTARA,09651607104,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHIVBRAT DAS U.M.V. SHIKARPUR,09651600903,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,SHRI DUDTH NATH SUDAMI BALIKA I.C. BHIMAPAR-1929,09651605706,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHRI GIRDHARI I.C. KATAYA SHISHUWAPAR,09651602804,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHRI HANUMAN JEE I.C. DAHARMAUWA,09651603507,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHRI JOKHAN JANATA I. C.,09651605504,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHRI MAHANT SHIVDAS UDASEEN INTER COLLEGE,09651600117,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"SHRI RAMANAND U.M.V. SAWAS, SADAT",09651600703,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,SHRI SHIV KISHAN U.M.V. JAGDISHPUR,09651609204,Private Unaided Recognized,Upper Primary to Secondary (6–10)
GHAZIPUR,SHRI SUFER SUDAMA YADAV U.M.V. MEERPUR,09651603508,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SHRI VANSATTI DEVI I.C. KANERI,09651601803,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SRI ARJUN INTER COLLEGE,09651605503,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SRI DASHARATH PANNA UMV PALIWAR - 1963,09651603704,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"SRI JAGDISH U.M.V. SEMRAUL, MANGARI",09651602503,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,SRI JANARDAN KG U.M.V. SARAIYA,09651600121,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SRI RAJDEV A.V.P.I. COLLEGE,09651600118,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"SRI RAMDEV KISAN I.C. SARAIYA, SADAT",09651600606,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SRI RAMPRASAD YADAV U.M.V. KANDAR,09651608103,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,SRI SAWARU MAHAVIR YADAV U.M.V. HIRANANDPUR,09651602702,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SRI SUBACHHAN YADAV I.C. KHALILPUR,09651621705,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SUBHASH VIDYA MANDIR INTER COLLEGE,09651623002,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"SUNBEEM WORLD SCHOOL, DAULATNAGAR",09651600308,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,A.K.N. I.C.AURIHAR,09650700809,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,ADARSH JANATA I C BHABHAURA,09650714006,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,"ADARSH KISHAN I.C. DAUDPUR, MADHIYA",09650706305,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,ADARSH U.M.V. DHAMWAL,09650701103,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,ADARSHA H.S. SCHOOL,09650710213,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,BABA JAMARDEV UMV BAHURA GAURI - 2000,09650701304,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"CHUNNI KISHAN UMV BAHURA, GAURI, SAIDPUR - 1976",09650701303,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,DEVDHARI I.C. TIYARA NEWADA,09650710705,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,DR. RAM MANOHAR LOHIYA I.C. HATHAURA,09650704407,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,G.B. INTERNATIONAL SCHOOL,09650702509,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,G.G.I.C. RAMPUR,09650707603,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
GHAZIPUR,G.G.I.C. SAIDPUR,09650710211,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"GANGA I.C. SARWARPUR, KHANPUR",09650710706,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,GOVT. GIRLS U.M.V. KHANPUR,09650705321,Department of Education (Government School),Secondary + Higher Secondary (9–12)
GHAZIPUR,GOVT. U.M.V. MAUDHA,09650706507,Department of Education (Government School),Secondary + Higher Secondary (9–12)
GHAZIPUR,GURU FULCHAND YADAV GIRLS I.C. DAULATPUR,09650702709,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,HARDEV I C RAWAL - 1831,09650707809,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,HORILAL U M V ITAHA,09654102160,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,JANTA INTER COLLEGE,09650700904,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,JASWANT RAY SMARAK INTER COLLEGE,09650703903,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,JAY MA SUDAMI DEVI INTER COLLAGE KHANPUR,09654102161,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,K.N.K. INTER COLLEGE,09650709909,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,KASHINATH I.C. NARAYANPUR KAKARAHI,09650704906,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,KISHAN U.M.V. KUSAHI KHARAUNA,09650705402,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,"Late Mukhram Yadav kishan H.S. School, Dahara Kala",09650702506,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,MAA SAMANT SHRI UMV KOTISA - 1939,09650705506,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,MANGARU RAM VIJAY CHAUHAN U.M.V. FARIDAHAN,09650704108,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,"MATA KALAWATI VIBHA U.M.V. SEMARA, KODARI",09650708905,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,MATA MULRI DEVI BALA .U.P.S.GHOGHVA RAMPUR KHANPUR,09650705313,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,MATA RAMDULARI PRABHAWATI I.V. MALIKPUR,09650712902,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,NARENDRA SINGH I.C. ANAUNI,09650700705,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"NILESH U M VIDYALAYA, SAI KI TAKIYA, BAHERI - 1996",09650701209,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"POLHAWAN ARVIND I.C. BADIHARI, DAULATPUR",09650702708,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,RAJ PUBLIC I. C.  SIDHAUNA RAMPUR,09650708812,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,RAJ PUBLIK SCHOOL ISHOPUR SIDHAUNA GHAZIPUR,09650708806,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,"RAJA RAM SMRITI U.M.V. CHANDPUR, SINGARPUR",09650708906,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,RAMADHAR COLLAGE ,09654102159,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"RAMASHANKAR UMV LAULEHRA, RAMPUR - 2020",09650706011,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"RAMJEET U.M.V. TADAWA, KHANPUR",09650705322,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,RAMKARAN I.C. ISHOPUR RAMPUR,09650704702,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,S . L. Y. B. G.  INTER COLLEGE,09650709702,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,S.S.A U.M.V. SAIDPUR,09650710209,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SARASWATI VIDYA MANDIR H.S.S. SAIDPUR,09650710217,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,SARVODAY I.C. DAULATPUR,09650702710,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SAWAMI ATAMA RAM JHAMAN I.N.C.,09650701505,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHAKTI U.M.V. RAMPUR - 2029,09650707610,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"SHANTI DEVI ADARSH INTER COLLEGE, KADIPUR, NEWADA - 2012",09650710707,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHREE RAMCHANDER PAHALWAN INTER COLLAGE,09654103498,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"SHRI BAIJNATH I.C. GAURPARA, UCHAURI",09650709910,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHRI BANAWARI LAL INTER COLLAGE SARAY KASIM MUDIYAR,09654103468,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,"SHRI BHOLA SINGH U.M.V. BECHANGANJ, DADHAWAL",09650713507,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,SHRI HARIHAR YADAV H.S.S.,09650700605,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SHRI HIRA SINGH YADAV VERENDRA SINGH YADAV I.C. GORARI VIKARAMPUR,09650713508,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHRI JAGDISH TIWARI SHIKSHAN SNSTHAN-2027,09650709507,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"SHRI PARAS NATH BALGOPAL H S SCHOOL, AHIRAULI, INRUPUR - 1958",09650709104,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"SHRI SHIV YADAV U.M.V. FARIDAHAN, KHANPUR",09650704109,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHRI SITARAM ADARSH VIDYAPITH INTER COLLEGE - 2003,09650711704,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SHRINATH BAL GOPAL I.C. KUSAHI PATANA,09650707304,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SHYAMDEV U.M.V. RAWAL,09650707806,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,"SMT. LALMUNI SINGH I.C. KARAMPUR, AURIHAR",09650705106,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SMT. MOONA DEVI GIRL HIGHER SECONDARY SCHOOL,09650706508,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SRI BENI SINGH I.C. LACHHIPUR,09650702403,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SRI CHANDRABALI IC TAJPUR MOLNA - 2001,09650709304,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SRI GHURBHARI CHAUDHARY U.M.V. USARAHA,09650700808,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SRI KIRATU RAI I.C. ATHGAWA SAUNA,09650707003,Government Aided,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SRI MULCHAND YADAV I.C.,09650704506,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,SRI RAM SURAT SINGH YADAV IC SAUNA - 1935,09650708411,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
GHAZIPUR,SRI RAMRUP UMV KOTISA (GORARI) VIKRAMPUR,09650713506,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
GHAZIPUR,"SRI SHYAMLAL YADAV I.C. SAUNA, SAIDPUR",09650708408,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,"ST XAVIERS SCHOOL, BHITARI MOR, SAIDPUR",09650711703,Private Unaided Recognized,Primary to Higher Secondary (1–12)
GHAZIPUR,SUBHASH SUDARSHAN U M V INAMIPUR,09654103469,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SURAJ I.C. LAULEHARA,09650706007,Private Unaided Recognized,Upper Primary + Secondary (6–10)
GHAZIPUR,"SWAMI VIVEKA NAND SHIVNATH UMV, CHILAUNA KALA VIKRAMPUR - 2005",09650702305,Private Unaided Recognized,Secondary only (9–10)
GHAZIPUR,SWAMI VIVEKANAND UMV LAULEHARA  - 1978,09650706010,Private Unaided Recognized,Secondary only (9–10)
